item_id	sum
386796	4
388172	4
388412	4
389056	4
390383	4
391018	4
391293	4
391786	4
392131	4
393110	4
393256	4
393279	4
393289	4
393365	4
394554	4
395087	4
395223	4
395745	4
395765	4
395835	4
395906	4
396064	4
396087	4
396114	4
397177	4
397313	4
398482	4
399306	4
399604	4
399717	4
399724	4
399775	4
399777	4
399903	4
400085	4
400510	4
400674	4
400701	4
400882	4
401121	4
401179	4
401408	4
402045	4
402905	4
403536	4
403539	4
404153	4
404357	4
404496	4
404604	4
404644	4
404671	4
404929	4
405121	4
405393	4
405399	4
405467	4
405633	4
406669	4
406722	4
406740	4
406824	4
407378	4
407430	4
407565	4
407599	4
407630	4
408221	4
408600	4
409232	4
409355	4
409475	4
409596	4
409814	4
410048	4
410333	4
410445	4
410815	4
410902	4
411279	4
411311	4
411322	4
411623	4
411703	4
411774	4
411976	4
412099	4
413835	4
413880	4
413899	4
413905	4
414119	4
414124	4
414152	4
414199	4
414543	4
415161	4
415853	4
416038	4
417058	4
417083	4
417413	4
417414	4
419260	4
419396	4
419443	4
420149	4
420612	4
421209	4
421310	4
422330	4
422662	4
422731	4
422888	4
422895	4
423213	4
423467	4
423708	4
423908	4
423914	4
424009	4
424177	4
424309	4
424703	4
425031	4
425241	4
425315	4
425507	4
425706	4
425823	4
426287	4
426409	4
426547	4
426583	4
426671	4
427324	4
427680	4
428080	4
428342	4
428766	4
429546	4
432610	4
433379	4
433923	4
434773	4
434911	4
435399	4
435406	4
435439	4
435524	4
436752	4
436954	4
437007	4
437744	4
437801	4
437856	4
438488	4
438624	4
438729	4
439015	4
439121	4
439496	4
439506	4
439912	4
440072	4
440867	4
441373	4
441937	4
442100	4
442118	4
442288	4
442529	4
442662	4
442692	4
443616	4
443630	4
443748	4
443963	4
444228	4
444510	4
444568	4
444641	4
444981	4
445290	4
445681	4
446842	4
448593	4
448609	4
448669	4
449119	4
449253	4
449350	4
449650	4
449847	4
450173	4
450265	4
450390	4
450504	4
450639	4
450828	4
451079	4
451431	4
452255	4
452954	4
453217	4
453527	4
454313	4
454570	4
455022	4
455497	4
455551	4
455563	4
456078	4
456085	4
456816	4
456885	4
457150	4
457313	4
457443	4
457491	4
457635	4
457915	4
458114	4
458378	4
458384	4
458412	4
458443	4
458601	4
459152	4
459482	4
459748	4
459864	4
460359	4
460365	4
460489	4
460700	4
460760	4
460897	4
461244	4
461533	4
461662	4
462209	4
462518	4
462788	4
462807	4
462972	4
463311	4
463568	4
463575	4
464746	4
465072	4
465526	4
465565	4
465760	4
466209	4
466372	4
466519	4
467092	4
467314	4
467496	4
467705	4
467896	4
467934	4
467940	4
468078	4
468250	4
468252	4
468406	4
468665	4
468945	4
469834	4
469973	4
470161	4
470410	4
470530	4
470657	4
470905	4
471148	4
471769	4
471773	4
471952	4
471956	4
472027	4
472171	4
472974	4
473671	4
473826	4
474225	4
474388	4
474734	4
475158	4
475164	4
476221	4
476245	4
476289	4
476386	4
476671	4
477192	4
477819	4
478008	4
478105	4
478412	4
478566	4
479195	4
479517	4
479626	4
479845	4
480160	4
480188	4
481610	4
481833	4
481993	4
482147	4
482435	4
482729	4
482771	4
482801	4
483284	4
483316	4
483566	4
483596	4
483843	4
483956	4
484177	4
485102	4
485368	4
486011	4
486047	4
486178	4
486351	4
486538	4
486778	4
486939	4
487049	4
487300	4
487742	4
488117	4
488195	4
489095	4
489150	4
489233	4
489769	4
490713	4
490917	4
492273	4
493171	4
493475	4
493917	4
494063	4
494475	4
494544	4
495268	4
495284	4
495551	4
495607	4
495785	4
495969	4
495996	4
496053	4
496274	4
496334	4
496632	4
496719	4
497103	4
497464	4
497867	4
498029	4
498369	4
498370	4
498380	4
498750	4
498830	4
498862	4
499638	4
499810	4
500080	4
500302	4
500919	4
501253	4
501790	4
502798	4
502974	4
503253	4
504257	4
505570	4
505683	4
506199	4
506448	4
506591	4
506624	4
506949	4
507102	4
507113	4
507305	4
507428	4
508340	4
508564	4
508653	4
508904	4
508958	4
509074	4
509110	4
509139	4
509506	4
509645	4
510102	4
510834	4
510966	4
511008	4
511430	4
512109	4
512463	4
512762	4
513209	4
513517	4
513644	4
513730	4
514003	4
514983	4
515044	4
515312	4
516172	4
516448	4
516723	4
516969	4
517086	4
517089	4
517620	4
517679	4
519222	4
519362	4
520016	4
520019	4
520049	4
520087	4
520534	4
520551	4
520552	4
520595	4
520684	4
521410	4
521643	4
521791	4
521907	4
521912	4
522235	4
522390	4
522610	4
522634	4
522655	4
522984	4
523019	4
523032	4
523339	4
523498	4
523514	4
523870	4
523883	4
524106	4
524291	4
524646	4
524755	4
524869	4
525069	4
525094	4
525202	4
525393	4
525772	4
526025	4
526359	4
526790	4
527189	4
528151	4
529377	4
529562	4
529771	4
529881	4
529938	4
530064	4
530136	4
530219	4
530380	4
530704	4
530799	4
530884	4
530959	4
531504	4
531521	4
531838	4
531941	4
532897	4
532959	4
533270	4
533544	4
533670	4
533962	4
534046	4
534339	4
534778	4
534973	4
535118	4
535715	4
535764	4
535955	4
536106	4
536604	4
537303	4
537536	4
537800	4
537997	4
538504	4
539211	4
539969	4
540149	4
540613	4
540753	4
541005	4
541061	4
541223	4
541480	4
541783	4
541859	4
541961	4
542126	4
542280	4
544219	4
544298	4
544336	4
544729	4
544970	4
545237	4
545592	4
545626	4
546037	4
546343	4
546805	4
547024	4
547080	4
547298	4
547870	4
548106	4
548110	4
548136	4
548228	4
548309	4
548455	4
548618	4
549682	4
550013	4
550941	4
551013	4
551161	4
551630	4
551940	4
552311	4
552350	4
552898	4
553441	4
553606	4
553639	4
554058	4
554542	4
555201	4
555617	4
556088	4
556281	4
556460	4
556530	4
557007	4
557079	4
557271	4
557350	4
557390	4
557396	4
558269	4
558468	4
559528	4
559604	4
559927	4
560468	4
560659	4
560853	4
560898	4
560971	4
561082	4
561135	4
561249	4
561693	4
561791	4
562244	4
562251	4
562515	4
562557	4
562626	4
562996	4
563229	4
563555	4
563696	4
563728	4
563737	4
563823	4
564177	4
564325	4
565139	4
565245	4
565293	4
565953	4
566473	4
566727	4
566734	4
566792	4
567288	4
567524	4
567552	4
567612	4
568038	4
568897	4
568926	4
568996	4
569236	4
569725	4
569786	4
569789	4
570224	4
570307	4
570413	4
570745	4
570760	4
571485	4
571518	4
572520	4
573039	4
573254	4
573465	4
573763	4
574074	4
574103	4
574743	4
574804	4
575302	4
575957	4
576123	4
576425	4
576483	4
576738	4
576807	4
577095	4
577302	4
577310	4
577312	4
577338	4
577610	4
577742	4
578013	4
578654	4
579027	4
579327	4
579423	4
579584	4
580198	4
580616	4
581249	4
581864	4
582084	4
582138	4
582307	4
582618	4
583681	4
583717	4
583882	4
584175	4
584240	4
584504	4
584626	4
585049	4
585664	4
586261	4
586474	4
586847	4
586854	4
586941	4
587190	4
588861	4
589188	4
589317	4
589526	4
589581	4
590202	4
590223	4
590325	4
590562	4
590766	4
590850	4
591049	4
591409	4
591834	4
591878	4
592267	4
592772	4
593078	4
594200	4
594574	4
594690	4
594836	4
595625	4
595652	4
596129	4
596546	4
596604	4
596766	4
596868	4
597158	4
597766	4
598308	4
598644	4
598822	4
599039	4
599108	4
599283	4
599317	4
599328	4
599811	4
600514	4
600648	4
600658	4
601167	4
601857	4
601889	4
602373	4
602379	4
602526	4
602977	4
603346	4
603575	4
603862	4
604649	4
604710	4
604781	4
605150	4
605251	4
606271	4
606296	4
606549	4
606707	4
606754	4
606786	4
606808	4
607796	4
607929	4
608275	4
608593	4
608652	4
608779	4
608854	4
608954	4
608981	4
609113	4
609348	4
609669	4
609940	4
610803	4
610912	4
611444	4
611454	4
612072	4
612492	4
612828	4
613074	4
613122	4
613128	4
613284	4
613431	4
613445	4
613840	4
613980	4
614074	4
614389	4
614674	4
614680	4
614807	4
614820	4
615186	4
615250	4
615348	4
615836	4
615982	4
616137	4
616604	4
616636	4
617296	4
617407	4
617554	4
617661	4
617970	4
618612	4
618671	4
618917	4
620547	4
620887	4
621325	4
621489	4
621491	4
621538	4
621630	4
621659	4
621752	4
622283	4
622498	4
622678	4
622959	4
623387	4
623603	4
623689	4
624303	4
624461	4
624914	4
625697	4
625893	4
626378	4
626384	4
626619	4
626670	4
626814	4
626994	4
627172	4
627230	4
627594	4
627850	4
627979	4
628453	4
628471	4
628850	4
629586	4
629662	4
630042	4
630363	4
631678	4
631842	4
632304	4
632398	4
633120	4
633222	4
633583	4
633601	4
633774	4
633941	4
634186	4
634690	4
634957	4
635484	4
635884	4
636264	4
636364	4
636835	4
637195	4
637628	4
638203	4
42	3
134	3
256	3
401	3
542	3
881	3
997	3
1191	3
1214	3
1218	3
1282	3
1299	3
1413	3
1455	3
1548	3
2041	3
2052	3
2405	3
2517	3
2638	3
3044	3
3304	3
3363	3
3545	3
3586	3
3610	3
4016	3
4019	3
4052	3
4680	3
4883	3
4892	3
5565	3
5635	3
5726	3
5848	3
5901	3
5916	3
6018	3
6363	3
6424	3
6695	3
6709	3
6758	3
7033	3
7168	3
7227	3
7558	3
7712	3
7846	3
8032	3
8283	3
8423	3
8439	3
8565	3
8583	3
8637	3
8642	3
8810	3
8950	3
9067	3
9098	3
9554	3
9695	3
9740	3
9843	3
10135	3
10149	3
10220	3
10233	3
10472	3
10586	3
10972	3
11223	3
11461	3
11872	3
11902	3
11903	3
11948	3
12139	3
12187	3
12277	3
12429	3
12441	3
12697	3
12723	3
12730	3
12841	3
12913	3
13025	3
13170	3
13296	3
13524	3
13821	3
13934	3
14029	3
14216	3
14336	3
14517	3
14563	3
14857	3
14959	3
14964	3
15193	3
15236	3
15319	3
15486	3
15579	3
15592	3
15768	3
15771	3
15860	3
16078	3
16514	3
16649	3
16734	3
17163	3
17215	3
17256	3
17419	3
17594	3
17651	3
17652	3
17759	3
18083	3
18765	3
18768	3
18772	3
18906	3
18987	3
19272	3
19339	3
19353	3
19421	3
19716	3
19768	3
19813	3
19890	3
19965	3
19979	3
20117	3
20190	3
20701	3
20712	3
20756	3
20825	3
20970	3
21107	3
21211	3
21246	3
21349	3
21454	3
21801	3
21813	3
21837	3
21956	3
22031	3
22051	3
22058	3
22361	3
22410	3
22548	3
22662	3
22806	3
22829	3
22834	3
22987	3
23168	3
23219	3
23249	3
23389	3
23406	3
23842	3
24197	3
24222	3
24572	3
24861	3
25032	3
25098	3
25114	3
25186	3
25230	3
25846	3
26243	3
26250	3
26638	3
26724	3
27179	3
27487	3
27663	3
27696	3
27735	3
27788	3
27866	3
28114	3
28252	3
28263	3
28296	3
28649	3
28667	3
28726	3
28791	3
28921	3
28924	3
29314	3
29338	3
29512	3
29610	3
29613	3
29814	3
29879	3
29981	3
30202	3
30246	3
30511	3
30569	3
30572	3
30761	3
30949	3
30957	3
31373	3
31717	3
31993	3
32028	3
32124	3
32444	3
32533	3
32858	3
33155	3
33312	3
33629	3
33820	3
33822	3
34006	3
34068	3
34090	3
34177	3
34422	3
34911	3
35052	3
35940	3
36063	3
36190	3
36560	3
36931	3
36994	3
37010	3
37025	3
37026	3
37076	3
37129	3
37160	3
37163	3
37254	3
37343	3
37737	3
37849	3
38067	3
38156	3
38179	3
38405	3
38429	3
38886	3
38932	3
39201	3
39521	3
39570	3
39598	3
39675	3
39810	3
40382	3
40425	3
40670	3
40788	3
40862	3
40893	3
41064	3
41076	3
41461	3
41639	3
42040	3
42112	3
42114	3
42137	3
42139	3
42160	3
42281	3
42299	3
42396	3
42560	3
42696	3
42728	3
42958	3
43114	3
43115	3
43401	3
43430	3
43511	3
44087	3
44270	3
44607	3
44913	3
45070	3
45330	3
45421	3
45454	3
45536	3
45543	3
45550	3
45572	3
45665	3
45676	3
45828	3
45861	3
46310	3
46433	3
46512	3
46585	3
46625	3
46697	3
46754	3
46921	3
47035	3
47037	3
47069	3
47587	3
47660	3
48113	3
48419	3
48540	3
48655	3
48744	3
48923	3
49077	3
49175	3
49249	3
49552	3
49789	3
49804	3
49886	3
50066	3
50268	3
50274	3
50310	3
50373	3
50445	3
50448	3
50481	3
50583	3
50987	3
51147	3
51222	3
51281	3
51581	3
51652	3
51728	3
51803	3
52047	3
52101	3
52197	3
52391	3
52538	3
52539	3
52568	3
52704	3
52790	3
52854	3
52964	3
53018	3
53178	3
53295	3
53544	3
53654	3
53766	3
53984	3
54133	3
54196	3
54274	3
54429	3
55331	3
55530	3
55933	3
56065	3
56545	3
57080	3
57087	3
57268	3
57320	3
57601	3
57613	3
57787	3
58343	3
58374	3
58444	3
58517	3
58561	3
58717	3
58737	3
59043	3
59187	3
59407	3
59477	3
59598	3
59830	3
59946	3
60363	3
60609	3
60630	3
60794	3
60796	3
61193	3
61374	3
61784	3
61803	3
62266	3
62460	3
62588	3
63202	3
63273	3
63335	3
63338	3
63437	3
63656	3
63735	3
63923	3
63952	3
64517	3
64689	3
64701	3
64952	3
65056	3
65092	3
65390	3
65416	3
65595	3
65633	3
65881	3
65942	3
65979	3
65980	3
65983	3
66038	3
66168	3
66193	3
66329	3
66470	3
66543	3
67385	3
67507	3
67582	3
67661	3
67924	3
67927	3
67990	3
68587	3
68803	3
68809	3
68837	3
69046	3
69115	3
69525	3
69579	3
69934	3
69944	3
69946	3
70164	3
70224	3
70352	3
70587	3
70793	3
71047	3
71356	3
71568	3
71729	3
71872	3
71948	3
72405	3
72797	3
73478	3
73703	3
73765	3
73953	3
73995	3
74147	3
74276	3
74681	3
74893	3
75120	3
75389	3
75660	3
75932	3
75935	3
75992	3
76009	3
76115	3
76208	3
76464	3
76553	3
76657	3
76748	3
76770	3
76847	3
77125	3
77175	3
77341	3
77402	3
77411	3
77507	3
77606	3
77701	3
77721	3
77867	3
78224	3
78240	3
78312	3
78549	3
78660	3
78992	3
79164	3
79305	3
79480	3
79606	3
79826	3
79917	3
80097	3
80639	3
80697	3
80751	3
80806	3
80913	3
81363	3
81415	3
81435	3
81581	3
81679	3
81880	3
82074	3
82648	3
83008	3
83100	3
83136	3
83624	3
83778	3
83813	3
84157	3
84164	3
84224	3
84249	3
84272	3
84280	3
84446	3
84451	3
84532	3
84568	3
84626	3
85033	3
85146	3
85181	3
85184	3
85186	3
85324	3
85626	3
85669	3
85863	3
86239	3
86269	3
86294	3
86350	3
86455	3
86516	3
86757	3
86843	3
86989	3
87014	3
87180	3
87269	3
87424	3
87720	3
88029	3
88155	3
88198	3
88229	3
88328	3
88477	3
88480	3
88792	3
89091	3
89186	3
89385	3
89558	3
89683	3
89916	3
90064	3
90083	3
90181	3
90197	3
90303	3
90559	3
90791	3
90842	3
91454	3
91527	3
91758	3
91836	3
91986	3
92224	3
92799	3
92938	3
93669	3
93722	3
93723	3
94173	3
94509	3
94520	3
94593	3
94912	3
95217	3
95391	3
95514	3
95631	3
95702	3
95714	3
95806	3
96603	3
96846	3
97103	3
97120	3
97202	3
97294	3
97352	3
97638	3
98103	3
98182	3
98558	3
98836	3
98843	3
98877	3
99352	3
99464	3
99767	3
99814	3
100263	3
100306	3
100696	3
100712	3
100896	3
101426	3
101468	3
101713	3
101781	3
101862	3
102238	3
102286	3
102303	3
103183	3
103429	3
103612	3
103975	3
104323	3
104553	3
104570	3
104625	3
105245	3
105261	3
105283	3
105356	3
105383	3
105578	3
105729	3
105926	3
106382	3
106737	3
106751	3
106844	3
107383	3
107632	3
107829	3
107837	3
107841	3
108117	3
108179	3
108257	3
108553	3
108844	3
109045	3
109078	3
109233	3
109252	3
109382	3
109404	3
109684	3
109745	3
109767	3
109900	3
110097	3
110167	3
110276	3
110343	3
110421	3
110632	3
110668	3
110739	3
111124	3
111553	3
111833	3
112003	3
112051	3
112106	3
112286	3
112461	3
112513	3
112882	3
113874	3
113981	3
114118	3
114262	3
114264	3
114266	3
114380	3
114386	3
114525	3
114621	3
114747	3
114784	3
114894	3
115009	3
115140	3
115268	3
116018	3
116213	3
116431	3
116559	3
116763	3
116839	3
116922	3
116932	3
116937	3
116963	3
116979	3
117019	3
117244	3
117246	3
117559	3
117569	3
117646	3
117750	3
117773	3
118160	3
118272	3
118291	3
118460	3
118588	3
118959	3
119022	3
119054	3
119299	3
119387	3
119522	3
119727	3
119733	3
120009	3
120306	3
120439	3
120472	3
120614	3
120622	3
120946	3
121167	3
121500	3
121741	3
122139	3
122452	3
122939	3
123141	3
123313	3
123482	3
123968	3
124111	3
124543	3
124655	3
124725	3
124903	3
124907	3
124945	3
124951	3
125113	3
125316	3
125555	3
125562	3
125729	3
125836	3
125842	3
125994	3
126326	3
126473	3
126764	3
126970	3
127341	3
127359	3
127366	3
127619	3
127747	3
127975	3
127979	3
128026	3
128059	3
128234	3
128236	3
128361	3
128682	3
129366	3
129407	3
129594	3
129762	3
129913	3
130003	3
130310	3
130376	3
130538	3
130856	3
130965	3
131139	3
131557	3
131954	3
131987	3
132145	3
132261	3
132342	3
132490	3
132547	3
132549	3
132746	3
132784	3
132986	3
133037	3
133040	3
133051	3
133243	3
133896	3
133915	3
134095	3
134154	3
134375	3
134480	3
134579	3
134618	3
134685	3
134741	3
134867	3
134916	3
134966	3
135325	3
135439	3
135542	3
135636	3
135675	3
135799	3
135836	3
135860	3
135864	3
136099	3
136301	3
136336	3
136361	3
136368	3
136597	3
136699	3
136816	3
137016	3
137286	3
137315	3
137428	3
137446	3
137522	3
137533	3
137769	3
137857	3
138128	3
138552	3
138605	3
139017	3
139033	3
139113	3
140134	3
140644	3
140793	3
140973	3
140996	3
141198	3
141754	3
141888	3
141908	3
141990	3
142059	3
142141	3
142167	3
142170	3
142182	3
142486	3
142540	3
142616	3
143067	3
143115	3
143117	3
143145	3
143380	3
143422	3
143501	3
143631	3
143817	3
143869	3
143879	3
143959	3
143979	3
144156	3
144180	3
144273	3
144687	3
145050	3
145811	3
145826	3
145862	3
145979	3
146019	3
146040	3
146203	3
146302	3
146356	3
146375	3
146465	3
146943	3
146964	3
147042	3
147148	3
147544	3
147570	3
147651	3
147840	3
147966	3
148821	3
148873	3
149163	3
149402	3
149665	3
150026	3
150252	3
150321	3
150343	3
150423	3
150492	3
150879	3
151091	3
151171	3
151377	3
151465	3
151475	3
151634	3
151643	3
151735	3
151811	3
152098	3
152108	3
152149	3
152280	3
152465	3
152668	3
152714	3
152765	3
152788	3
152872	3
152899	3
153482	3
153672	3
153793	3
153930	3
153984	3
154262	3
154279	3
154285	3
154567	3
154664	3
155078	3
155294	3
155716	3
155930	3
155972	3
156345	3
156497	3
156653	3
156785	3
156835	3
156853	3
156994	3
157314	3
157381	3
157411	3
157459	3
157720	3
157966	3
158167	3
158459	3
158546	3
158554	3
158890	3
159105	3
159125	3
159371	3
159573	3
159582	3
159630	3
159740	3
159986	3
160128	3
160278	3
160961	3
161212	3
161286	3
161347	3
161348	3
161464	3
161652	3
161713	3
161814	3
161945	3
161997	3
162073	3
162175	3
162462	3
162701	3
162820	3
162855	3
163110	3
163367	3
163480	3
164290	3
164351	3
164441	3
164603	3
164614	3
164650	3
164678	3
164679	3
164949	3
164985	3
165095	3
165301	3
165479	3
165610	3
165720	3
166066	3
166081	3
166149	3
166220	3
166232	3
166470	3
166511	3
166607	3
166853	3
166992	3
167014	3
167131	3
167575	3
167616	3
167625	3
167723	3
167746	3
167762	3
167787	3
168014	3
168076	3
168558	3
168750	3
168936	3
168938	3
168949	3
169086	3
169162	3
169246	3
169271	3
169289	3
169332	3
169580	3
169642	3
170028	3
170106	3
170109	3
170427	3
170507	3
170568	3
170747	3
170770	3
170793	3
171475	3
171614	3
171702	3
171862	3
172169	3
172557	3
172616	3
172909	3
173437	3
173739	3
173806	3
173874	3
173947	3
173967	3
174082	3
174199	3
174367	3
174449	3
174776	3
175043	3
175115	3
175617	3
175630	3
175704	3
175839	3
176477	3
176529	3
176621	3
176948	3
176979	3
177041	3
177227	3
177237	3
177251	3
177260	3
177278	3
177429	3
177440	3
177447	3
177506	3
177579	3
177677	3
177728	3
178313	3
178644	3
178665	3
178695	3
178846	3
179122	3
179276	3
179334	3
179636	3
179956	3
179991	3
180094	3
180129	3
180146	3
180180	3
180181	3
180215	3
180237	3
180250	3
180382	3
180511	3
180553	3
180931	3
181422	3
181592	3
181632	3
181718	3
181891	3
181954	3
182459	3
182576	3
182866	3
182872	3
183001	3
183044	3
183072	3
183236	3
183240	3
183263	3
183398	3
183570	3
184001	3
184235	3
184542	3
184840	3
184878	3
185046	3
185200	3
185291	3
185326	3
185670	3
185776	3
185982	3
186307	3
186325	3
186422	3
186435	3
186524	3
186587	3
186606	3
186843	3
186970	3
186983	3
187097	3
187196	3
187283	3
187318	3
188147	3
188210	3
188268	3
188272	3
188409	3
188458	3
188517	3
188907	3
189166	3
189180	3
189238	3
189337	3
189364	3
189387	3
189549	3
189901	3
190155	3
190319	3
190411	3
190415	3
190480	3
190501	3
190770	3
190886	3
191267	3
191656	3
191954	3
192415	3
192764	3
192798	3
192852	3
193149	3
193241	3
193382	3
193860	3
194022	3
194098	3
194177	3
194371	3
194607	3
194740	3
194830	3
195075	3
195150	3
195260	3
195333	3
195347	3
195502	3
195825	3
195828	3
195927	3
195950	3
196133	3
196246	3
196447	3
196492	3
196748	3
196773	3
197164	3
197184	3
197394	3
197467	3
197494	3
197512	3
197666	3
197669	3
197740	3
197863	3
198544	3
198818	3
198849	3
198891	3
199095	3
199163	3
199220	3
199280	3
199361	3
199407	3
199492	3
199923	3
199947	3
199997	3
200286	3
200720	3
200965	3
201089	3
201226	3
201392	3
201438	3
201555	3
201560	3
201754	3
202050	3
202266	3
202355	3
202451	3
202646	3
202783	3
202818	3
202857	3
202896	3
203040	3
203163	3
203216	3
203237	3
203413	3
203451	3
203654	3
203684	3
204177	3
204208	3
204647	3
204673	3
204693	3
204756	3
205311	3
205511	3
206127	3
206433	3
206874	3
206905	3
207053	3
207117	3
207506	3
207582	3
208507	3
209114	3
209275	3
209569	3
209720	3
209887	3
210140	3
210235	3
210471	3
210851	3
210931	3
211036	3
211103	3
211267	3
211439	3
211530	3
211667	3
211670	3
211778	3
211832	3
212017	3
212209	3
212236	3
212367	3
212455	3
212920	3
213086	3
213158	3
213205	3
213327	3
213398	3
213573	3
213579	3
213659	3
213698	3
213738	3
213833	3
213835	3
213905	3
214418	3
214467	3
214696	3
214818	3
214888	3
214953	3
214962	3
215228	3
215341	3
215392	3
215537	3
215542	3
215858	3
216159	3
216588	3
216626	3
216747	3
216853	3
216872	3
217216	3
217652	3
217696	3
217942	3
218088	3
218096	3
218254	3
218324	3
218343	3
218509	3
218624	3
218804	3
218996	3
219178	3
219314	3
219619	3
219710	3
219793	3
220092	3
220208	3
220536	3
220576	3
220634	3
220670	3
220676	3
220687	3
220721	3
221288	3
221336	3
221353	3
221630	3
221712	3
221843	3
222002	3
222075	3
222226	3
222330	3
222487	3
222983	3
223090	3
223250	3
223302	3
223735	3
223746	3
223772	3
224034	3
224078	3
224120	3
224352	3
224454	3
224607	3
224634	3
224826	3
225473	3
225706	3
225986	3
226023	3
226068	3
226100	3
226253	3
226679	3
226781	3
226788	3
227082	3
227542	3
227583	3
227597	3
227989	3
228174	3
228253	3
228859	3
229137	3
229338	3
229548	3
229736	3
229906	3
229916	3
229993	3
230237	3
230251	3
230335	3
230397	3
230632	3
230717	3
230884	3
230900	3
231075	3
231511	3
231715	3
231788	3
232015	3
232033	3
232145	3
232198	3
232325	3
232659	3
232702	3
232709	3
232735	3
232746	3
233036	3
233120	3
233161	3
233182	3
233270	3
233417	3
233445	3
233479	3
233702	3
233834	3
233853	3
233884	3
233891	3
234094	3
234195	3
234299	3
234346	3
234442	3
234562	3
234659	3
234670	3
234867	3
235266	3
235431	3
235765	3
235831	3
235858	3
235897	3
235925	3
235985	3
236051	3
236078	3
236083	3
236231	3
236261	3
236330	3
236340	3
236494	3
236547	3
236658	3
236817	3
237091	3
237828	3
238008	3
238096	3
238100	3
238108	3
238195	3
238255	3
238730	3
238754	3
238758	3
238850	3
239200	3
239428	3
240036	3
240295	3
240513	3
240542	3
241041	3
241208	3
241322	3
241483	3
241505	3
241786	3
241827	3
241886	3
241900	3
242519	3
242838	3
243019	3
243104	3
243284	3
243386	3
243410	3
243769	3
243788	3
243963	3
244135	3
244311	3
244428	3
244633	3
244772	3
244800	3
244859	3
244905	3
245046	3
245346	3
245537	3
245725	3
246070	3
246317	3
246365	3
246524	3
246644	3
246700	3
246750	3
246762	3
246873	3
247100	3
247253	3
247424	3
247492	3
247599	3
247652	3
247748	3
247786	3
247829	3
247848	3
248123	3
248131	3
248136	3
248346	3
248667	3
248682	3
248762	3
248966	3
248989	3
249253	3
249270	3
249386	3
249454	3
249550	3
249891	3
249930	3
250004	3
250102	3
250186	3
250241	3
250557	3
250604	3
250630	3
250645	3
250663	3
250879	3
251643	3
252225	3
252507	3
252541	3
252547	3
252585	3
252605	3
252772	3
252789	3
252897	3
252963	3
253188	3
253468	3
253570	3
253611	3
253821	3
254206	3
254282	3
254486	3
254995	3
255067	3
255188	3
255258	3
255495	3
255702	3
255844	3
255884	3
256030	3
256640	3
256688	3
256953	3
257206	3
257275	3
257554	3
257952	3
258386	3
258451	3
258455	3
258540	3
258633	3
258748	3
258816	3
258987	3
259131	3
259146	3
259229	3
259464	3
259549	3
259937	3
260100	3
260871	3
261370	3
261680	3
262191	3
262214	3
262304	3
262513	3
262759	3
262795	3
262977	3
263239	3
263319	3
263725	3
263842	3
264175	3
264556	3
264625	3
264667	3
264718	3
264738	3
265048	3
265072	3
265188	3
265290	3
265342	3
265380	3
266113	3
266621	3
266981	3
267406	3
267513	3
267696	3
267706	3
268155	3
268595	3
268953	3
269184	3
269253	3
269281	3
269416	3
270110	3
270256	3
270760	3
271018	3
271043	3
271320	3
271355	3
271430	3
271647	3
271680	3
271830	3
272776	3
272912	3
272986	3
273040	3
273239	3
273406	3
273535	3
273552	3
273768	3
273774	3
274193	3
274240	3
274272	3
274326	3
274383	3
274544	3
274654	3
274841	3
275033	3
275092	3
275111	3
275495	3
275569	3
275643	3
275653	3
275800	3
275893	3
275898	3
276166	3
276605	3
276659	3
276835	3
276920	3
277020	3
277022	3
277105	3
277210	3
277433	3
277529	3
277900	3
278234	3
278264	3
278427	3
278430	3
278449	3
278997	3
279031	3
279081	3
279293	3
279360	3
279495	3
279726	3
279760	3
279811	3
279876	3
279921	3
280012	3
280187	3
280316	3
280374	3
280476	3
280550	3
280626	3
280801	3
281042	3
281053	3
281319	3
281369	3
281434	3
281471	3
281622	3
282128	3
282232	3
282627	3
282824	3
282886	3
282975	3
283213	3
283507	3
283639	3
283718	3
283783	3
283963	3
284050	3
284118	3
284296	3
284606	3
284729	3
284825	3
284944	3
284963	3
285000	3
285004	3
285029	3
285082	3
285180	3
285368	3
286172	3
286371	3
286469	3
286472	3
286479	3
286596	3
287200	3
287312	3
287373	3
287456	3
287640	3
287764	3
287836	3
288008	3
288525	3
288538	3
288606	3
288746	3
289205	3
289355	3
289455	3
289463	3
289516	3
289761	3
289881	3
289953	3
290232	3
290305	3
290318	3
290404	3
290741	3
290815	3
291138	3
291336	3
291993	3
292144	3
292147	3
292208	3
292279	3
292441	3
292467	3
292470	3
292736	3
293023	3
293493	3
293657	3
293905	3
294658	3
295509	3
295557	3
295930	3
295989	3
296182	3
296346	3
296424	3
296787	3
296923	3
296948	3
297281	3
297461	3
297502	3
297721	3
298014	3
298049	3
298056	3
298100	3
298457	3
298990	3
299061	3
299168	3
299465	3
299596	3
300116	3
300173	3
300368	3
300416	3
300425	3
300733	3
300856	3
301137	3
301447	3
301527	3
301532	3
301717	3
301855	3
302141	3
302448	3
302463	3
302486	3
302607	3
302643	3
302707	3
302753	3
302892	3
302968	3
303015	3
303092	3
303096	3
303130	3
303557	3
303610	3
303721	3
303735	3
304129	3
304311	3
304377	3
304578	3
304733	3
305173	3
305281	3
305284	3
305366	3
305656	3
305668	3
305882	3
306051	3
306177	3
306251	3
306365	3
306438	3
306937	3
307227	3
307404	3
307535	3
307770	3
